state_id,energy,J,parity,m1_true,m2_true,m3_true,r_true
1641191,9014.458157,76,e,2,3,1,3
1641196,9157.510338,76,e,4,2,0,2
1641198,9217.946871,76,e,2,3,1,2
1641204,9382.403701,76,e,2,0,2,3
1641208,9428.978736,76,e,2,3,1,1
1641209,9468.726525,76,e,3,1,1,1
1641210,9499.487195,76,e,2,0,2,2
1641212,9589.431053,76,e,1,2,2,1
1641213,9623.882906,76,e,2,0,2,1
1641233,10341.611477,76,e,4,1,1,4
1641241,10506.484152,76,e,4,1,1,3
1641275,11171.11164,76,e,1,1,3,1
1653968,4294.628666,76,f,0,3,0,1
1653970,5471.511033,76,f,2,1,0,3
1653971,5533.309522,76,f,1,3,0,2
1653972,5623.813567,76,f,2,1,0,2
1653973,5639.940384,76,f,0,5,0,1
1653974,5732.766485,76,f,1,3,0,1
1653975,5789.283323,76,f,2,1,0,1
1653977,6709.919836,76,f,3,1,0,4
1653978,6761.715592,76,f,2,3,0,3
1653980,6875.855766,76,f,3,1,0,3
1653981,6966.892904,76,f,2,3,0,2
1653983,7038.745846,76,f,3,1,0,2
1653984,7099.36799,76,f,1,5,0,1
1653985,7159.022494,76,f,1,2,1,2
1653986,7180.383579,76,f,2,3,0,1
1653987,7230.119465,76,f,3,1,0,1
1653988,7249.043026,76,f,0,4,1,1
1653989,7331.115358,76,f,1,2,1,1
1654000,8376.89301,76,f,2,2,1,3
1654001,8407.07782,76,f,3,3,0,2
1654002,8456.486542,76,f,1,4,1,2
1654005,8557.061278,76,f,2,2,1,2
1654007,8571.507735,76,f,0,6,1,1
1654008,8636.482413,76,f,3,3,0,1
1654009,8675.68245,76,f,1,4,1,1
1654010,8682.85082,76,f,4,1,0,1
1654011,8744.995868,76,f,2,2,1,1
1654012,8789.880893,76,f,1,1,2,2
1654032,9774.206634,76,f,3,2,1,3
1654039,9962.519234,76,f,3,2,1,2
1654054,10467.062566,76,f,0,2,3,1
1665819,4933.533445,77,f,1,2,0,2
1665820,5027.407373,77,f,0,4,0,1
1665821,5107.758986,77,f,1,2,0,1
1665823,6172.399824,77,f,2,2,0,3
1665824,6255.343149,77,f,1,4,0,2
1665825,6353.827093,77,f,2,2,0,2
1665826,6373.510162,77,f,0,6,0,1
1665827,6476.819125,77,f,1,4,0,1
1665828,6545.023034,77,f,2,2,0,1
1665829,6576.655125,77,f,1,1,1,2
1665830,6648.478546,77,f,0,3,1,1
1665835,7591.217379,77,f,3,2,0,3
1665838,7782.18415,77,f,3,2,0,2
1665839,7807.739048,77,f,2,1,1,3
1665841,7866.549555,77,f,1,3,1,2
1665842,7933.796643,77,f,2,4,0,1
1665843,7958.930909,77,f,2,1,1,2
1665844,7969.654413,77,f,0,5,1,1
1665845,7993.509923,77,f,3,2,0,1
1665846,8063.646293,77,f,1,3,1,1
1665847,8120.787845,77,f,2,1,1,1
1665856,9025.212536,77,f,3,1,1,4
1665859,9074.307304,77,f,2,3,1,3
1665864,9220.467771,77,f,4,2,0,2
1665865,9277.653627,77,f,2,3,1,2
1665868,9350.595609,77,f,3,1,1,2
1665873,9488.734464,77,f,2,3,1,1
1665874,9537.687423,77,f,3,1,1,1
1665876,9648.965677,77,f,1,2,2,1
1665892,10410.900511,77,f,4,1,1,4
1665899,10575.144367,77,f,4,1,1,3
1665925,11234.344299,77,f,1,1,3,1
1677596,4354.789624,77,e,0,3,0,1
1677599,5524.084762,77,e,2,1,0,3
1677600,5593.484066,77,e,1,3,0,2
1677601,5676.97965,77,e,2,1,0,2
1677602,5700.316352,77,e,0,5,0,1
1677603,5792.876444,77,e,1,3,0,1
1677604,5841.163316,77,e,2,1,0,1
1677606,5988.439131,77,e,0,2,1,1
1677608,6760.305233,77,e,3,1,0,4
1677609,6821.889109,77,e,2,3,0,3
1677611,6927.502148,77,e,3,1,0,3
1677612,7026.992561,77,e,2,3,0,2
1677614,7089.685168,77,e,3,1,0,2
1677615,7159.708409,77,e,1,5,0,1
1677617,7218.990655,77,e,1,2,1,2
1677618,7240.369042,77,e,2,3,0,1
1677619,7279.11126,77,e,3,1,0,1
1677621,7308.862159,77,e,0,4,1,1
1677624,7620.459165,77,e,0,1,2,1
1677628,8167.167681,77,e,4,1,0,4
1677631,8333.06897,77,e,4,1,0,3
1677635,8437.564914,77,e,2,2,1,3
1677636,8467.050098,77,e,3,3,0,2
1677637,8514.94338,77,e,4,1,0,2
1677638,8516.378071,77,e,1,4,1,2
1677641,8616.400479,77,e,2,2,1,2
1677643,8631.602763,77,e,0,6,1,1
1677645,8696.131568,77,e,3,3,0,1
1677646,8728.98303,77,e,4,1,0,1
1677647,8735.565029,77,e,1,4,1,1
1677648,8803.285995,77,e,2,2,1,1
1677650,8843.882016,77,e,1,1,2,2
1677652,8983.484521,77,e,1,1,2,1
1677663,9615.275537,77,e,4,0,1,5
1677672,9833.620632,77,e,3,2,1,3
1677673,9834.216499,77,e,3,5,0,2
1677675,9905.423828,77,e,4,0,1,3
1677681,10020.911349,77,e,3,2,1,2
1677683,10057.115602,77,e,4,0,1,2
1677690,10202.946466,77,e,2,1,2,2
1677699,10525.7604,77,e,0,2,3,1
1677757,11679.097629,77,e,2,0,3,3
1677764,11797.293409,77,e,2,0,3,2
1677769,11917.740254,77,e,2,0,3,1
1677897,13743.043275,77,e,0,0,5,1
1690307,3743.285919,78,e,0,2,0,1
1690308,3788.209676,78,e,1,0,0,1
1690309,4951.619312,78,e,2,0,0,3
1690310,4994.707592,78,e,1,2,0,2
1690311,5066.629318,78,e,2,0,0,2
1690312,5088.456028,78,e,0,4,0,1
1690316,6199.024077,78,e,3,0,0,4
1690317,6234.301145,78,e,2,2,0,3
1690318,6316.41774,78,e,1,4,0,2
1690319,6336.946382,78,e,3,0,0,3
1690320,6414.27408,78,e,2,2,0,2
1690321,6434.76601,78,e,0,6,0,1
1690322,6461.289567,78,e,3,0,0,2
1690323,6537.838685,78,e,1,4,0,1
1690324,6604.066708,78,e,2,2,0,1
1690325,6630.943738,78,e,1,1,1,2
1690326,6632.481685,78,e,3,0,0,1
1690327,6708.948599,78,e,0,3,1,1
1690333,7593.655791,78,e,4,0,0,4
1690335,7652.207473,78,e,3,2,0,3
1690339,7841.393601,78,e,3,2,0,2
1690340,7860.557962,78,e,2,1,1,3
1690341,7876.783613,78,e,4,0,0,2
1690343,7927.04022,78,e,1,3,1,2
1690344,7994.779998,78,e,2,4,0,1
1690345,8012.517459,78,e,2,1,1,2
1690346,8030.357541,78,e,0,5,1,1
1690347,8050.881593,78,e,3,2,0,1
1690348,8077.783986,78,e,4,0,0,1
1690349,8124.08636,78,e,1,3,1,1
1690350,8173.535603,78,e,2,1,1,1
1690351,8278.730852,78,e,1,0,2,2
1690352,8329.423889,78,e,0,2,2,1
1690353,8378.21528,78,e,1,0,2,1
1690363,9071.89057,78,e,4,2,0,3
1690364,9076.853897,78,e,3,1,1,4
1690368,9134.809077,78,e,2,3,1,3
1690373,9278.032749,78,e,4,2,0,2
1690375,9338.094865,78,e,2,3,1,2
1690385,9549.209822,78,e,2,3,1,1
1690386,9588.529115,78,e,3,1,1,1
1690387,9617.888865,78,e,2,0,2,2
1690417,10625.744263,78,e,4,1,1,3
1690448,11150.662769,78,e,1,1,3,2
1690452,11288.852272,78,e,1,1,3,1
1703107,4340.161525,78,f,1,1,0,2
1703108,4415.741056,78,f,0,3,0,1
1703110,5592.490186,78,f,2,1,0,3
1703111,5654.472066,78,f,1,3,0,2
1703112,5744.570465,78,f,2,1,0,2
1703113,5761.469344,78,f,0,5,0,1
1703114,5853.841738,78,f,1,3,0,1
1703115,5910.312064,78,f,2,1,0,1
1703118,6882.963482,78,f,2,3,0,3
1703120,6996.585391,78,f,3,1,0,3
1703121,7087.926769,78,f,2,3,0,2
1703123,7159.587785,78,f,3,1,0,2
1703124,7220.825565,78,f,1,5,0,1
1703125,7279.039436,78,f,1,2,1,2
1703126,7301.443976,78,f,2,3,0,1
1703127,7351.334095,78,f,3,1,0,1
1703128,7369.451825,78,f,0,4,1,1
1703129,7451.090928,78,f,1,2,1,1
1703140,8496.996845,78,f,2,2,1,3
1703141,8528.032939,78,f,3,3,0,2
1703142,8576.965016,78,f,1,4,1,2
1703145,8676.973093,78,f,2,2,1,2
1703148,8757.504854,78,f,3,3,0,1
1703149,8796.085429,78,f,1,4,1,1
1703151,8865.058447,78,f,2,2,1,1
1703152,8908.876549,78,f,1,1,2,2
1703154,9048.377121,78,f,1,1,2,1
1703171,9893.868391,78,f,3,2,1,3
1703179,10082.442705,78,f,3,2,1,2
1703194,10585.154095,78,f,0,2,3,1
1714928,5056.014786,79,f,1,2,0,2
1714929,5150.280423,79,f,0,4,0,1
1714930,5230.212373,79,f,1,2,0,1
1714932,6294.950285,79,f,2,2,0,3
1714933,6378.2667,79,f,1,4,0,2
1714934,6476.198174,79,f,2,2,0,2
1714935,6496.799801,79,f,0,6,0,1
1714936,6599.637261,79,f,1,4,0,1
1714937,6667.528926,79,f,2,2,0,1
1714938,6698.108048,79,f,1,1,1,2
1714939,6770.20181,79,f,0,3,1,1
1714944,7713.550318,79,f,3,2,0,3
1714948,7929.350212,79,f,2,1,1,3
1714950,7988.340971,79,f,1,3,1,2
1714951,8056.560836,79,f,2,4,0,1
1714952,8080.278963,79,f,2,1,1,2
1714953,8091.832526,79,f,0,5,1,1
1714954,8116.087043,79,f,3,2,0,1
1714955,8185.356658,79,f,1,3,1,1
1714956,8242.403198,79,f,2,1,1,1
1714957,8390.080001,79,f,0,2,2,1
1714965,9147.02847,79,f,3,1,1,4
1714968,9196.203256,79,f,2,3,1,3
1714971,9311.69588,79,f,3,1,1,3
1714973,9342.858355,79,f,4,2,0,2
1714974,9399.340714,79,f,2,3,1,2
1714977,9472.026576,79,f,3,1,1,2
1714982,9610.50924,79,f,2,3,1,1
1714983,9659.517451,79,f,3,1,1,1
1726667,4477.449454,79,e,0,3,0,1
1726670,5646.239653,79,e,2,1,0,3
1726671,5716.19225,79,e,1,3,0,2
1726672,5798.924591,79,e,2,1,0,2
1726673,5823.399059,79,e,0,5,0,1
1726674,5915.492871,79,e,1,3,0,1
1726675,5963.301067,79,e,2,1,0,1
1726677,6109.932082,79,e,0,2,1,1
1726679,6882.515625,79,e,3,1,0,4
1726682,7049.352431,79,e,3,1,0,3
1726683,7149.568123,79,e,2,3,0,2
1726685,7211.588953,79,e,3,1,0,2
1726688,7340.568348,79,e,1,2,1,2
1726689,7362.94904,79,e,2,3,0,1
1726690,7401.275057,79,e,3,1,0,1
1726692,7430.810628,79,e,0,4,1,1
1726693,7511.647002,79,e,1,2,1,1
1726695,7740.687509,79,e,0,1,2,1
1726699,8288.98528,79,e,4,1,0,4
1726702,8454.757122,79,e,4,1,0,3
1726706,8559.289558,79,e,2,2,1,3
1726707,8589.529192,79,e,3,3,0,2
1726708,8636.852265,79,e,4,1,0,2
1726709,8638.400006,79,e,1,4,1,2
1726712,8737.808691,79,e,2,2,1,2
1726716,8818.617523,79,e,3,3,0,1
1726717,8851.211595,79,e,4,1,0,1
1726718,8857.520606,79,e,1,4,1,1
1726719,8924.734122,79,e,2,2,1,1
1726721,8964.154587,79,e,1,1,2,2
1726723,9103.687178,79,e,1,1,2,1
1726734,9736.724237,79,e,4,0,1,5
1726741,9900.862865,79,e,4,0,1,4
1726743,9955.252679,79,e,3,2,1,3
1726752,10142.226224,79,e,3,2,1,2
1726754,10178.324366,79,e,4,0,1,2
1726770,10645.361248,79,e,0,2,3,1
1726828,11798.483467,79,e,2,0,3,3
1726834,11916.252339,79,e,2,0,3,2
1726840,12037.096931,79,e,2,0,3,1
1739334,3867.270065,80,e,0,2,0,1
1739337,5118.757357,80,e,1,2,0,2
1739338,5189.988926,80,e,2,0,0,2
1739339,5212.879784,80,e,0,4,0,1
1739340,5291.840924,80,e,1,2,0,1
1739343,6322.805463,80,e,3,0,0,4
1739344,6358.482118,80,e,2,2,0,3
1739345,6440.891767,80,e,1,4,0,2
1739346,6460.185862,80,e,3,0,0,3
1739347,6538.138648,80,e,2,2,0,2
1739348,6559.611251,80,e,0,6,0,1
1739349,6584.80195,80,e,3,0,0,2
1739350,6662.20659,80,e,1,4,0,1
1739351,6727.92086,80,e,2,2,0,1
1739352,6753.985214,80,e,1,1,1,2
1739353,6756.232149,80,e,3,0,0,1
1739354,6832.207118,80,e,0,3,1,1
1739355,6895.558944,80,e,1,1,1,1
1739360,7716.935849,80,e,4,0,0,4
1739362,7776.083745,80,e,3,2,0,3
1739367,7983.352839,80,e,2,1,1,3
1739368,8000.5655,80,e,4,0,0,2
1739370,8050.365052,80,e,1,3,1,2
1739371,8119.090261,80,e,2,4,0,1
1739372,8135.055997,80,e,2,1,1,2
1739373,8154.077669,80,e,0,5,1,1
1739374,8174.653039,80,e,3,2,0,1
1739375,8202.093258,80,e,4,0,0,1
1739376,8247.328225,80,e,1,3,1,1
1739377,8296.28669,80,e,2,1,1,1
1739378,8400.383827,80,e,1,0,2,2
1739379,8451.492262,80,e,0,2,2,1
1739380,8499.85596,80,e,1,0,2,1
1739390,9195.208062,80,e,4,2,0,3
1739391,9200.015522,80,e,3,1,1,4
1739395,9258.233539,80,e,2,3,1,3
1739398,9364.795762,80,e,3,1,1,3
1739400,9401.627886,80,e,4,2,0,2
1739402,9461.314838,80,e,2,3,1,2
1739405,9524.891465,80,e,3,1,1,2
1739412,9672.527263,80,e,2,3,1,1
1739413,9711.405473,80,e,3,1,1,1
1739414,9739.322446,80,e,2,0,2,2
1739420,10069.039888,80,e,0,1,3,1
1739475,11271.50445,80,e,1,1,3,2
1739479,11409.607593,80,e,1,1,3,1
1752084,4464.095257,80,f,1,1,0,2
1752085,4539.950558,80,f,0,3,0,1
1752087,5716.556868,80,f,2,1,0,3
1752088,5778.730985,80,f,1,3,0,2
1752089,5868.417028,80,f,2,1,0,2
1752090,5886.105244,80,f,0,5,0,1
1752091,5978.013917,80,f,1,3,0,1
1752092,6034.4425,80,f,2,1,0,1
1752098,7212.054614,80,f,2,3,0,2
1752100,7283.525728,80,f,3,1,0,2
1752102,7402.123484,80,f,1,2,1,2
1752103,7425.601151,80,f,2,3,0,1
1752104,7475.657164,80,f,3,1,0,1
1752105,7492.939601,80,f,0,4,1,1
1752106,7574.137821,80,f,1,2,1,1
1752117,8620.167304,80,f,2,2,1,3
1752118,8652.080467,80,f,3,3,0,2
1752119,8700.522181,80,f,1,4,1,2
1752122,8799.952258,80,f,2,2,1,2
1752126,8919.569202,80,f,1,4,1,1
1752128,8988.197732,80,f,2,2,1,1
1752129,9030.912312,80,f,1,1,2,2
1752131,9170.371432,80,f,1,1,2,1
1752148,10016.868474,80,f,3,2,1,3
1752156,10205.437964,80,f,3,2,1,2
1752171,10706.266017,80,f,0,2,3,1
1763862,5181.585697,81,f,1,2,0,2
1763863,5276.254398,81,f,0,4,0,1
1763864,5355.759669,81,f,1,2,0,1
1763866,6420.58922,81,f,2,2,0,3
1763867,6504.290441,81,f,1,4,0,2
1763868,6601.658804,81,f,2,2,0,2
1763869,6623.200072,81,f,0,6,0,1
1763870,6725.555342,81,f,1,4,0,1
1763871,6793.13213,81,f,2,2,0,1
1763872,6822.623864,81,f,1,1,1,2
1763873,6894.997516,81,f,0,3,1,1
1763878,7838.96895,81,f,3,2,0,3
1763882,8054.024815,81,f,2,1,1,3
1763884,8113.204465,81,f,1,3,1,2
1763885,8182.42261,81,f,2,4,0,1
1763886,8204.691507,81,f,2,1,1,2
1763887,8217.094325,81,f,0,5,1,1
1763888,8241.765625,81,f,3,2,0,1
1763889,8310.140787,81,f,1,3,1,1
1763890,8367.09532,81,f,2,1,1,1
1763891,8513.674551,81,f,0,2,2,1
1763899,9271.912041,81,f,3,1,1,4
1763905,9436.096461,81,f,3,1,1,3
1763908,9524.099073,81,f,2,3,1,2
1763911,9596.528686,81,f,3,1,1,2
1763917,9784.432132,81,f,3,1,1,1
1763965,11338.594013,81,f,1,1,3,2
1763968,11476.365289,81,f,1,1,3,1
1775553,4603.205101,81,e,0,3,0,1
1775556,5771.474023,81,e,2,1,0,3
1775557,5841.99533,81,e,1,3,0,2
1775558,5923.949017,81,e,2,1,0,2
1775559,5949.587583,81,e,0,5,0,1
1775560,6041.203958,81,e,1,3,0,1
1775561,6088.527837,81,e,2,1,0,1
1775563,6234.491227,81,e,0,2,1,1
1775565,7007.804616,81,e,3,1,0,4
1775568,7174.276874,81,e,3,1,0,3
1775569,7275.235647,81,e,2,3,0,2
1775571,7336.574704,81,e,3,1,0,2
1775574,7465.212607,81,e,1,2,1,2
1775575,7488.620274,81,e,2,3,0,1
1775576,7526.527208,81,e,3,1,0,1
1775578,7555.836967,81,e,0,4,1,1
1775579,7636.159296,81,e,1,2,1,1
1775588,8579.519628,81,e,4,1,0,3
1775591,8650.143505,81,e,3,0,1,4
1775592,8684.083369,81,e,2,2,1,3
1775594,8761.845082,81,e,4,1,0,2
1775595,8763.500098,81,e,1,4,1,2
1775598,8862.278418,81,e,2,2,1,2
1775603,8976.539416,81,e,4,1,0,1
1775604,8982.559292,81,e,1,4,1,1
1775605,9049.245565,81,e,2,2,1,1
1775607,9087.46471,81,e,1,1,2,2
1775609,9226.927649,81,e,1,1,2,1
1775627,10024.804104,81,e,4,0,1,4
1775632,10149.781954,81,e,4,0,1,3
1775640,10302.621702,81,e,4,0,1,2
1775656,10767.980703,81,e,0,2,3,1
1775714,11920.875049,81,e,2,0,3,3
1775720,12038.216942,81,e,2,0,3,2
1775726,12159.476504,81,e,2,0,3,1
1788170,3994.342992,82,e,0,2,0,1
1788173,5245.895762,82,e,1,2,0,2
1788174,5316.425923,82,e,2,0,0,2
1788175,5340.403334,82,e,0,4,0,1
1788176,5418.846212,82,e,1,2,0,1
1788177,5451.223479,82,e,2,0,0,1
1788179,6449.661562,82,e,3,0,0,4
1788180,6485.753837,82,e,2,2,0,3
1788181,6568.464794,82,e,1,4,0,2
1788182,6586.493617,82,e,3,0,0,3
1788183,6665.085604,82,e,2,2,0,2
1788184,6687.565972,82,e,0,6,0,1
1788185,6711.40321,82,e,3,0,0,2
1788186,6789.673217,82,e,1,4,0,1
1788187,6854.855633,82,e,2,2,0,1
1788188,6879.877803,82,e,1,1,1,2
1788189,6883.295543,82,e,3,0,0,1
1788190,6958.536817,82,e,0,3,1,1
1788196,7843.279069,82,e,4,0,0,4
1788198,7903.041262,82,e,3,2,0,3
1788203,8109.205743,82,e,2,1,1,3
1788204,8127.448737,82,e,4,0,0,2
1788206,8176.760498,82,e,1,3,1,2
1788208,8260.649867,82,e,2,1,1,2
1788209,8280.880368,82,e,0,5,1,1
1788210,8301.502423,82,e,3,2,0,1
1788211,8329.518634,82,e,4,0,0,1
1788212,8373.641964,82,e,1,3,1,1
1788213,8422.103443,82,e,2,1,1,1
1788214,8525.064926,82,e,1,0,2,2
1788215,8576.601943,82,e,0,2,2,1
1788216,8624.533731,82,e,1,0,2,1
1788226,9321.522943,82,e,4,2,0,3
1788227,9326.306205,82,e,3,1,1,4
1788234,9490.30764,82,e,3,1,1,3
1788238,9587.60461,82,e,2,3,1,2
1788241,9650.471031,82,e,3,1,1,2
1788249,9837.354189,82,e,3,1,1,1
1788310,11395.356358,82,e,1,1,3,2
1788315,11533.375819,82,e,1,1,3,1
1800862,4591.114476,82,f,1,1,0,2
1800863,4667.254985,82,f,0,3,0,1
1800865,5843.708483,82,f,2,1,0,3
1800866,5906.083928,82,f,1,3,0,2
1800867,5995.351277,82,f,2,1,0,2
1800868,6013.845824,82,f,0,5,0,1
1800869,6105.280903,82,f,1,3,0,1
1800870,6161.672971,82,f,2,1,0,1
1800876,7339.274167,82,f,2,3,0,2
1800880,7528.272357,82,f,1,2,1,2
1800881,7552.853046,82,f,2,3,0,1
1800882,7603.087117,82,f,3,1,0,1
1800883,7619.504183,82,f,0,4,1,1
1800884,7700.254164,82,f,1,2,1,1
1800885,7930.619877,82,f,0,1,2,1
1800895,8746.401911,82,f,2,2,1,3
1800897,8827.155716,82,f,1,4,1,2
1800900,8925.996777,82,f,2,2,1,2
1800904,9046.131833,82,f,1,4,1,1
1800906,9114.412141,82,f,2,2,1,1
1800907,9155.985868,82,f,1,1,2,2
1800909,9295.409986,82,f,1,1,2,1
1800949,10830.396268,82,f,0,2,3,1
1812586,5310.24386,83,f,1,2,0,2
1812587,5405.32704,83,f,0,4,0,1
1812588,5484.398935,83,f,1,2,0,1
1812590,6549.314112,83,f,2,2,0,3
1812591,6633.411958,83,f,1,4,0,2
1812592,6730.206898,83,f,2,2,0,2
1812593,6752.708653,83,f,0,6,0,1
1812594,6854.571128,83,f,1,4,0,1
1812595,6921.830852,83,f,2,2,0,1
1812596,6950.200249,83,f,1,1,1,2
1812597,7022.863477,83,f,0,3,1,1
1812598,7091.572498,83,f,1,1,1,1
1812602,7967.471,83,f,3,2,0,3
1812606,8181.760323,83,f,2,1,1,3
1812608,8241.137686,83,f,1,3,1,2
1812610,8332.166557,83,f,2,1,1,2
1812611,8345.437622,83,f,0,5,1,1
1812612,8370.544095,83,f,3,2,0,1
1812613,8437.99665,83,f,1,3,1,1
1812614,8494.862573,83,f,2,1,1,1
1812615,8640.310442,83,f,0,2,2,1
1812623,9399.861069,83,f,3,1,1,4
1812629,9563.554888,83,f,3,1,1,3
1812632,9651.926529,83,f,2,3,1,2
1812635,9724.100277,83,f,3,1,1,2
1812641,9912.429995,83,f,3,1,1,1
1812645,10259.726429,83,f,0,1,3,1
1812689,11464.202192,83,f,1,1,3,2
1812692,11601.904851,83,f,1,1,3,1
1824218,4649.52076,83,e,1,1,0,2
1824219,4732.054323,83,e,0,3,0,1
1824222,5899.785437,83,e,2,1,0,3
1824223,5970.8909,83,e,1,3,0,2
1824224,6052.05091,83,e,2,1,0,2
1824225,6078.879634,83,e,0,5,0,1
1824226,6170.007394,83,e,1,3,0,1
1824227,6216.841999,83,e,2,1,0,1
1824229,6362.1143,83,e,0,2,1,1
1824231,7136.169625,83,e,3,1,0,4
1824234,7302.273266,83,e,3,1,0,3
1824235,7403.992709,83,e,2,3,0,2
1824237,7464.640723,83,e,3,1,0,2
1824240,7592.920972,83,e,1,2,1,2
1824241,7617.380082,83,e,2,3,0,1
1824242,7654.864167,83,e,3,1,0,1
1824244,7683.938972,83,e,0,4,1,1
1824245,7763.733591,83,e,1,2,1,1
1824246,7796.736984,83,e,2,0,1,1
1824257,8777.592637,83,e,3,0,1,4
1824258,8811.943691,83,e,2,2,1,3
1824260,8889.920088,83,e,4,1,0,2
1824261,8891.676065,83,e,1,4,1,2
1824264,8989.807165,83,e,2,2,1,2
1824269,9104.965013,83,e,4,1,0,1
1824270,9110.680095,83,e,1,4,1,1
1824271,9176.818116,83,e,2,2,1,1
1824272,9204.567064,83,e,3,0,1,1
1824273,9213.811875,83,e,1,1,2,2
1824275,9353.204102,83,e,1,1,2,1
1824293,10151.787615,83,e,4,0,1,4
1824298,10276.538949,83,e,4,0,1,3
1824306,10430.003979,83,e,4,0,1,2
1824322,10893.616553,83,e,0,2,3,1
1824386,12163.185537,83,e,2,0,3,2
1836769,4124.502369,84,e,0,2,0,1
1836771,5331.831724,84,e,2,0,0,3
1836772,5376.120283,84,e,1,2,0,2
1836773,5445.938496,84,e,2,0,0,2
1836774,5471.024389,84,e,0,4,0,1
1836775,5548.934518,84,e,1,2,0,1
1836776,5581.252448,84,e,2,0,0,1
1836778,6579.589649,84,e,3,0,0,4
1836779,6616.113587,84,e,2,2,0,3
1836781,6715.867451,84,e,3,0,0,3
1836782,6795.11229,84,e,2,2,0,2
1836784,6841.0921,84,e,3,0,0,2
1836785,6920.236277,84,e,1,4,0,1
1836786,6984.868549,84,e,2,2,0,1
1836787,7008.763152,84,e,1,1,1,2
1836788,7013.526781,84,e,3,0,0,1
1836789,7087.935459,84,e,0,3,1,1
1836802,8238.114788,84,e,2,1,1,3
1836803,8257.432312,84,e,4,0,0,2
1836805,8306.22416,84,e,1,3,1,2
1836807,8389.29719,84,e,2,1,1,2
1836808,8410.763416,84,e,0,5,1,1
1836809,8431.42785,84,e,3,2,0,1
1836810,8460.058579,84,e,4,0,0,1
1836811,8503.025408,84,e,1,3,1,1
1836812,8550.984288,84,e,2,1,1,1
1836813,8652.771782,84,e,1,0,2,2
1836814,8704.750663,84,e,0,2,2,1
1836815,8752.246918,84,e,1,0,2,1
1836826,9455.728373,84,e,4,2,0,3
1836833,9618.867988,84,e,3,1,1,3
1836840,9779.107934,84,e,3,1,1,2
1836848,9966.373742,84,e,3,1,1,1
1836855,10319.629783,84,e,0,1,3,1
1836909,11522.216487,84,e,1,1,3,2
1836914,11660.155122,84,e,1,1,3,1
1849390,4721.216801,84,f,1,1,0,2
1849391,4797.652092,84,f,0,3,0,1
1849392,4864.82772,84,f,1,1,0,1
1849393,5973.94237,84,f,2,1,0,3
1849394,6036.528477,84,f,1,3,0,2
1849395,6125.371189,84,f,2,1,0,2
1849396,6144.688765,84,f,0,5,0,1
1849397,6235.640527,84,f,1,3,0,1
1849398,6292.001772,84,f,2,1,0,1
1849404,7469.583103,84,f,2,3,0,2
1849408,7657.483717,84,f,1,2,1,2
1849409,7683.197558,84,f,2,3,0,1
1849410,7733.622352,84,f,3,1,0,1
1849411,7749.143348,84,f,0,4,1,1
1849412,7829.438037,84,f,1,2,1,1
1849413,8058.622179,84,f,0,1,2,1
1849423,8875.698132,84,f,2,2,1,3
1849425,8956.863233,84,f,1,4,1,2
1849428,9055.1046,84,f,2,2,1,2
1849432,9175.771334,84,f,1,4,1,1
1849434,9243.700062,84,f,2,2,1,1
1849437,9423.490948,84,f,1,1,2,1
1849477,10957.54273,84,f,0,2,3,1
1861051,5441.986904,85,f,1,2,0,2
1861052,5537.496036,85,f,0,4,0,1
1861053,5616.128185,85,f,1,2,0,1
1861055,6681.12239,85,f,2,2,0,3
1861057,6861.840322,85,f,2,2,0,2
1861059,6986.68232,85,f,1,4,0,1
1861060,7053.623253,85,f,2,2,0,1
1861061,7080.834828,85,f,1,1,1,2
1861062,7153.797448,85,f,0,3,1,1
1861063,7222.218183,85,f,1,1,1,1
1861071,8312.554159,85,f,2,1,1,3
1861073,8372.138225,85,f,1,3,1,2
1861075,8462.702095,85,f,2,1,1,2
1861076,8476.860173,85,f,0,5,1,1
1861077,8502.420846,85,f,3,2,0,1
1861078,8568.92217,85,f,1,3,1,1
1861079,8625.703272,85,f,2,1,1,1
1861080,8769.985521,85,f,0,2,2,1
1861088,9530.873482,85,f,3,1,1,4
1861094,9694.068852,85,f,3,1,1,3
1861100,9854.739645,85,f,3,1,1,2
1861110,10388.213356,85,f,0,1,3,1
1872611,3515.733863,85,e,0,1,0,1
1872612,4780.876784,85,e,1,1,0,2
1872613,4863.994818,85,e,0,3,0,1
1872616,6031.171403,85,e,2,1,0,3
1872617,6102.876486,85,e,1,3,0,2
1872618,6183.22821,85,e,2,1,0,2
1872619,6211.272863,85,e,0,5,0,1
1872620,6301.900796,85,e,1,3,0,1
1872621,6348.241903,85,e,2,1,0,1
1872623,6492.79897,85,e,0,2,1,1
1872625,7267.608013,85,e,3,1,0,4
1872628,7433.339351,85,e,3,1,0,3
1872629,7535.836813,85,e,2,3,0,2
1872631,7595.785287,85,e,3,1,0,2
1872634,7723.690908,85,e,1,2,1,2
1872635,7749.225701,85,e,2,3,0,1
1872636,7786.280992,85,e,3,1,0,1
1872638,7815.11438,85,e,0,4,1,1
1872639,7894.367518,85,e,1,2,1,1
1872640,7927.264688,85,e,2,0,1,1
1872641,8119.578574,85,e,0,1,2,1
1872650,8908.08968,85,e,3,0,1,4
1872652,8942.86778,85,e,2,2,1,3
1872654,9021.075414,85,e,4,1,0,2
1872658,9120.392357,85,e,2,2,1,2
1872664,9241.882373,85,e,1,4,1,1
1872665,9307.449541,85,e,2,2,1,1
1872666,9335.343725,85,e,3,0,1,1
